Nr.,VBB-Name,GKZ,lon,lat,GK4-X,GK4-Y
9220047,A.-Einstein-Ring,Kleinmachnow,13.188238,52.405998,4580967,5808742
9194525,A.-Einstein-Str.,Berlin,13.539444,52.431126,4604807,5811989
9027205,Aalemannufer,Berlin,13.212685,52.573261,4582318,5827381
9012105,Abgeordnetenhaus,Berlin,13.379666,52.506553,4593780,5820162
9193510,Abtstr.,Berlin,13.543538,52.435513,4605075,5812483
9230083,Abzweig Betriebshof ViP,Potsdam,13.111344,52.373412,4575790,5805033
9230134,Abzweig nach Eiche,Potsdam,13.013576,52.405998,4569081,5808561
9230118,Abzweig nach Nedlitz,Potsdam,13.008400,52.432222,4568688,5811474
9210134,Abzweig Waldheim,Falkensee,13.061618,52.576671,4572071,5827599
9350244,Abzweig Wohnsiedlung,Bernau,13.558842,52.667834,4605557,5838355
9175549,Achardstr.,Berlin,13.579138,52.499986,4607339,5819709
9100546,Adalbertstr.,Berlin,13.422146,52.505286,4596667,5820077
9014103,Adalbertstr./Oranienstr.,Berlin,13.419293,52.501285,4596482,5819628
9170515,Adersleber Weg,Berlin,13.560320,52.537893,4605970,5823899
9193501,Adlergestell/Glienicker Weg,Berlin,13.550170,52.429233,4605541,5811794
9185503,Adlergestell/Vetschauer Allee,Berlin,13.633782,52.386162,4611336,5807127
9068158,Adolf-Scheidt-Platz,Berlin,13.378366,52.478195,4593752,5817005
9175555,Adolfstr.,Berlin,13.585050,52.505093,4607728,5820286
9064258,Ahlener Weg,Berlin,13.305064,52.410517,4588908,5809382
9182503,Ahornallee,Berlin,13.619022,52.455606,4610158,5814831
9310553,Ahornallee,Erkner,13.741109,52.415466,4618564,5810558
9073253,Ahrensdorfer Str.,Berlin,13.359293,52.409070,4592601,5809289
9170006,Ahrensfelde,Berlin,13.574675,52.572835,4606859,5827808
9151501,Ahrenshooper Str.,Berlin,13.501888,52.566214,4601940,5826966
9194502,Akeleiweg,Berlin,13.512816,52.429412,4603000,5811760
9140005,Albertinenstr.,Berlin,13.457775,52.549789,4598986,5825077
9350254,Albertshofer Chaussee,Bernau,13.616948,52.692048,4609427,5841136
9054151,Albertstr.,Berlin,13.352978,52.484510,4592014,5817675
9058107,Alboinplatz,Berlin,13.369803,52.461255,4593206,5815109
9058151,Alboinstr./Arnulfstr.,Berlin,13.369867,52.455745,4593222,5814496
9037168,Albrechtshof Bhf,Berlin,13.127624,52.549334,4576593,5824625
9068204,Albrechtstr./Manteuffelstr.,Berlin,13.376712,52.461067,4593676,5815097
9195009,Alemannenstr.,Berlin,13.552075,52.414810,4605705,5810192
9092205,Alemannenstr./Maximiliankorso,Berlin,13.281165,52.634145,4586840,5834236
9100518,Alexanderstr.,Berlin,13.418129,52.517745,4596367,5821458
9012156,Alexandrinenstr.,Berlin,13.405322,52.505154,4595525,5820040
9037131,Alfons-Loewe-Str.,Berlin,13.133322,52.549054,4576980,5824600
9170019,Allee der Kosmonauten/Poelchaustr.,Berlin,13.552324,52.533909,4605437,5823444
9171008,Allee der Kosmonauten/Rhinstr.,Berlin,13.519855,52.525775,4603253,5822492
9051255,Alliiertenmuseum,Berlin,13.273660,52.456479,4586681,5814458
9093202,Almutstr.,Berlin,13.317231,52.615272,4589320,5832180
9065151,Alsterweg,Berlin,13.276621,52.412895,4586968,5809612
9230078,Alt Nowawes,Potsdam,13.085623,52.393369,4574005,5807227
9142502,Alt-Blankenburg,Berlin,13.453308,52.593045,4598586,5829884
9135511,Alt-Buch,Berlin,13.502931,52.636787,4601847,5834820
9135512,Alt-Buch/Karower Str.,Berlin,13.499620,52.635418,4601626,5834663
9135506,Alt-Buch/Wiltbergstr.,Berlin,13.498294,52.633790,4601540,5834480
9081201,Alt-Buckow,Berlin,13.436366,52.423715,4597813,5811020
9025451,Alte Allee,Berlin,13.263419,52.491855,4585916,5818382
9181513,Alte Försterei,Berlin,13.563414,52.456516,4606376,5814849
9175512,Alte Hellersdorfer/Zossener Str.,Berlin,13.592173,52.544839,4608114,5824719
9100522,Alte Jakobstr.,Berlin,13.410032,52.510554,4595833,5820647
9210836,Alte Potsdamer Landstr.,Stahnsdorf,13.197407,52.391876,4581617,5807181
9026171,Altenburger Allee,Berlin,13.257910,52.518587,4585490,5821350
9150509,Altenhofer Str.,Berlin,13.480171,52.534933,4600539,5823455
9051313,Altensteinstr./Fabeckstr.,Berlin,13.295847,52.451043,4588200,5813880
9171512,Altentreptower Str.,Berlin,13.565707,52.513251,4606395,5821165
9210140,Alter Finkenkrug,Falkensee,13.050402,52.592507,4571285,5829350
9210121,Alter Fischerweg,Falkensee,13.109556,52.565375,4575340,5826391
9230018,Alter Markt,Potsdam,13.059301,52.395343,4572210,5807420
9195520,Alter Schönefelder Weg,Berlin,13.537452,52.420789,4604696,5810836
9230150,Alter Tornow,Potsdam,13.044931,52.382853,4571252,5806016
9210141,Altersheim,Falkensee,13.099137,52.585720,4574599,5828644
9182005,Altes Wasserwerk,Berlin,13.639572,52.447620,4611575,5813974
9161005,Alt-Friedrichsfelde/Gensinger Str.,Berlin,13.531939,52.510143,4604110,5820770
9161004,Alt-Friedrichsfelde/Rhinstr.,Berlin,13.518968,52.510346,4603229,5820774
9038104,Alt-Gatow,Berlin,13.183067,52.483411,4580474,5817350
9195006,Altglienicke Kirche,Berlin,13.539186,52.421621,4604812,5810931
9195508,Altglienicker Brücke,Berlin,13.543665,52.424411,4605110,5811248
9220450,Alt-Golm,Potsdam,12.960625,52.405021,4565479,5808403
9091101,Alt-Heiligensee,Berlin,13.212061,52.606761,4582213,5831108
9050206,Altkanzlerstr.,Berlin,13.244857,52.446666,4584742,5813332
9143509,Alt-Karow,Berlin,13.482421,52.610847,4600518,5831905
9143501,Alt-Karow/Bahnhofstr.,Berlin,13.480180,52.609608,4600369,5831764
9175548,Alt-Kaulsdorf/Chemnitzer Str.,Berlin,13.581438,52.504566,4607484,5820222
9039102,Alt-Kladow,Berlin,13.144273,52.454315,4577890,5814070
9095101,Alt-Lübars,Berlin,13.355506,52.620205,4591902,5832777
9176524,Alt-Mahlsdorf,Berlin,13.613271,52.505116,4609644,5820331
9060152,Altmarkstr.,Berlin,13.342435,52.458810,4591351,5814802
9170516,Alt-Marzahn,Berlin,13.563708,52.541965,4606190,5824357
9003107,Alt-Moabit/Gotzkowskystr.,Berlin,13.329892,52.523929,4590365,5822032
9003203,Alt-Moabit/Rathenower Str.,Berlin,13.357070,52.523692,4592210,5822040
9184002,Alt-Müggelheim,Berlin,13.666464,52.409909,4613500,5809820
9032402,Alt-Pichelsdorf,Berlin,13.196948,52.513208,4581362,5820681
9083251,Alt-Rudow/Köpenicker Str.,Berlin,13.495572,52.417786,4601854,5810442
9185001,Alt-Schmöckwitz,Berlin,13.649473,52.375221,4612432,5805934
9049374,Alt-Schönow,Berlin,13.267737,52.407023,4586375,5808948
9120501,Alt-Stralau,Berlin,13.476616,52.492683,4600394,5818749
9190501,Alt-Treptow,Berlin,13.477134,52.487050,4600442,5818123
9096404,Alt-Wittenau/Roedernallee,Berlin,13.339171,52.589143,4590860,5829300
9037113,Am alten Gaswerk,Berlin,13.130561,52.536292,4576815,5823177
9220342,Am Anger,Potsdam,13.107166,52.466361,4575347,5815371
9175531,Am Baltenring,Berlin,13.600777,52.527682,4608740,5822823
9180529,Am Berg,Berlin,13.588231,52.445436,4608090,5813653
9053271,Am Birkenhügel,Berlin,13.136908,52.411670,4577464,5809317
9049303,Am Birkenknick,Berlin,13.266148,52.415173,4586251,5809853
9027363,Am Bogen,Berlin,13.159502,52.552306,4578750,5824990
9080352,Am Brandpfuhl,Berlin,13.425309,52.441878,4597021,5813026
9091102,Am Dachsbau,Berlin,13.229829,52.606569,4583417,5831107
9094191,Am Dianaplatz,Berlin,13.314365,52.605373,4589146,5831075
9210643,Am Egelpfuhl,Dallgow-Döberitz,13.051049,52.540638,4571413,5823579
9150514,Am Faulen See,Berlin,13.494866,52.550566,4601500,5825215
9230098,Am Fenn,Potsdam,13.097775,52.368659,4574874,5804490
9230012,Am Findling,Potsdam,13.102642,52.387208,4575174,5806559
9050258,Am Fischtal,Berlin,13.258355,52.446505,4585660,5813330
9350863,Am Forum,Bernau,13.572972,52.674747,4606496,5839145
9110019,Am Friedrichshain,Berlin,13.425135,52.528015,4596820,5822610
9110522,Am Friedrichshain/Hufelandstr.,Berlin,13.437492,52.529609,4597655,5822804
9220104,Am Fuchsbau,Kleinmachnow,13.219468,52.410380,4583084,5809265
9230038,Am Gehölz,Potsdam,13.133920,52.386858,4577304,5806553
9153500,Am Gehrensee,Berlin,13.564430,52.572216,4606166,5827724
9067401,Am Gemeindepark,Berlin,13.355341,52.429220,4592290,5811526
9311010,Am Goethepark,Schöneiche (bei Berlin),13.689702,52.469886,4614925,5816530
9230159,Am Golfplatz,Potsdam,13.054701,52.424853,4571849,5810699
9038252,Am Graben,Berlin,13.179251,52.478902,4580223,5816844
9082261,Am Großen Rohrpfuhl,Berlin,13.494751,52.412188,4601811,5809818
9053254,Am Großen Wannsee,Berlin,13.165150,52.431553,4579350,5811560
9230192,Am Grünen Weg,Potsdam,13.004175,52.405467,4568442,5808493
9210115,Am Gutspark,Falkensee,13.095466,52.562775,4574389,5826087
9230188,Am Hämphorn,Potsdam,13.103292,52.433837,4575139,5811748
9230226,Am Havelblick,Potsdam,13.065373,52.386409,4572638,5806432
9051257,Am Hegewinkel,Berlin,13.263266,52.453643,4585980,5814130
9070353,Am Heidefriedhof,Berlin,13.391287,52.440800,4594710,5812861
9070156,Am Hellespont,Berlin,13.407146,52.444675,4595780,5813313
9230166,Am Hirtengraben,Potsdam,13.137252,52.362219,4577574,5803815
9220043,Am Hochwald,Kleinmachnow,13.207611,52.398117,4582300,5807887
9096152,Am Hügel,Berlin,13.316589,52.593890,4589320,5829800
9131529,Am Iderfenngraben,Berlin,13.392086,52.582601,4594460,5828640
9096105,Am Kesselpfuhl,Berlin,13.310182,52.592820,4588888,5829673
9195012,Am Kiesberg,Berlin,13.526633,52.422925,4603955,5811058
9027301,Am Kiesteich,Berlin,13.165502,52.551159,4579159,5824869
9053202,Am Kleinen Wannsee,Berlin,13.167181,52.420479,4579508,5810330
9176522,Am Kornfeld,Berlin,13.602007,52.510464,4608866,5820909
9100038,Am Kupfergraben,Berlin,13.395391,52.519418,4594820,5821614
9037171,Am Kurzen Weg,Berlin,13.145901,52.539587,4577850,5823560
9230198,Am Küssel,Potsdam,12.965258,52.430776,4565756,5811273
9144502,Am Luchgraben,Berlin,13.504497,52.596324,4602047,5830320
9230070,Am Moosfenn,Potsdam,13.095313,52.363487,4574715,5803912
9230172,Am Neuen Garten/Große Weinmeisterstr.,Potsdam,13.063409,52.411609,4572463,5809234
9096406,Am Nordgraben/Oranienburger Str.,Berlin,13.334691,52.587396,4590560,5829100
9001202,Am Nordhafen,Berlin,13.363610,52.538850,4592622,5823735
9077152,Am Oberhafen,Berlin,13.450675,52.465026,4598694,5815636
9032101,Am Omnibushof,Berlin,13.186240,52.517620,4580627,5821160
9220338,Am Park,Potsdam,13.112822,52.475331,4575716,5816375
9230158,Am Pfingstberg,Potsdam,13.055261,52.419986,4571895,5810158
9092102,Am Pilz,Berlin,13.300761,52.642415,4588150,5835180
9190508,Am Plänterwald,Berlin,13.480813,52.483041,4600701,5817682
9025154,Am Postfenn,Berlin,13.209539,52.500731,4582240,5819307
9049356,Am Rehwechsel,Berlin,13.266928,52.412109,4586310,5809513
9052351,Am Rohrgarten,Berlin,13.227203,52.426432,4583580,5811060
9132524,Am Rollberg,Berlin,13.392778,52.595085,4594480,5830030
9176006,Am Rosenhag,Berlin,13.621801,52.524763,4610174,5822530
9074153,Am Rötepfuhl,Berlin,13.420542,52.415314,4596755,5810064
9310554,Am Rund,Erkner,13.749042,52.436155,4619048,5812873
9052152,Am Sandwerder,Berlin,13.186031,52.427266,4580778,5811106
9220332,Am Schlahn,Potsdam,13.094553,52.468042,4574487,5815545
9230157,Am Schragen,Potsdam,13.055821,52.412045,4571946,5809275
9196512,Am Seegraben,Berlin,13.546659,52.399072,4605374,5808433
9141506,Am Steinberg,Berlin,13.433301,52.558383,4597307,5826000
9135507,Am Stener Berg,Berlin,13.506525,52.637774,4602088,5834935
9194001,Am Studio/Köpenicker Str.,Berlin,13.546152,52.426581,4605274,5811493
9089454,Am Tegeler Fließ,Berlin,13.289537,52.603400,4587468,5830825
9210352,Am Tiefen Grund,Falkensee,13.087004,52.570051,4573803,5826888
9161517,Am Tierpark/A.-Kowalke-Str.,Berlin,13.518667,52.505874,4603219,5820276
9220316,Am Upstall,Potsdam,13.014259,52.474752,4569020,5816212
9220447,Am Urnenfeld,Potsdam,12.972158,52.404243,4566265,5808327
9095102,Am Vierrutenberg,Berlin,13.344142,52.613657,4591146,5832034
9044102,Am Volkspark,Berlin,13.320360,52.483665,4589800,5817540
9051203,Am Waldfriedhof,Berlin,13.266012,52.455024,4586164,5814287
9141504,Am Wasserturm,Berlin,13.435969,52.565118,4597473,5826753
9350246,Am Wasserturm,Bernau,13.577845,52.683606,4606804,5840138
9210646,Am Wasserturm,Dallgow-Döberitz,13.054619,52.540759,4571655,5823596
9220000,Am Weiher,Stahnsdorf,13.213962,52.384877,4582757,5806421
9220099,Am Weinberg,Kleinmachnow,13.227492,52.397696,4583654,5807863
9037161,Am Zeppelinpark,Berlin,13.127128,52.528839,4576595,5822344
9064306,Amalienstr.,Berlin,13.333442,52.429972,4590799,5811582
9093207,Amandastr.,Berlin,13.319182,52.626161,4589430,5833394
9085250,Amendestr.,Berlin,13.373548,52.571530,4593227,5827384
9063253,Amfortasweg,Berlin,13.324475,52.445738,4590157,5813325
9220031,Amselsteg,Stahnsdorf,13.199283,52.381441,4581764,5806022
9024104,Amtsgerichtsplatz,Berlin,13.295427,52.506858,4588060,5820090
9230171,Amundsenstr./Nedlitzer Str.,Potsdam,13.051876,52.435869,4571639,5811922
9230123,Amundsenstr./Potsdamer Str.,Potsdam,13.018092,52.417670,4569370,5809864
9081257,An den Achterhöfen,Berlin,13.437877,52.421800,4597920,5810809
9176517,An den Siedlergärten,Berlin,13.631211,52.529783,4610800,5823103
9230113,An der Brauerei,Potsdam,13.107584,52.357549,4575561,5803264
9092254,An der Buche,Berlin,13.284393,52.630893,4587065,5833878
9089391,An der Mühle,Berlin,13.281021,52.593831,4586910,5829750
9052203,An der Rehwiese,Berlin,13.199832,52.434118,4581704,5811884
9091158,An der Schneise,Berlin,13.246252,52.601122,4584540,5830520
9220102,An der Stammbahn,Kleinmachnow,13.225193,52.420764,4583454,5810427
9056105,An der Urania,Berlin,13.346800,52.501072,4591560,5819510
9220320,An der Windmühle,Potsdam,12.999633,52.473619,4568028,5816072
9175506,An der Wuhle,Berlin,13.565387,52.485178,4606441,5818041
9120023,Andreasstr./Lange Str.,Berlin,13.430914,52.512226,4597247,5820861
9049372,Andréezeile,Berlin,13.266113,52.410338,4586258,5809315
9180528,Anemonenstr.,Berlin,13.593594,52.444052,4608458,5813507
9132501,Angerweg,Berlin,13.383936,52.591756,4593888,5829648
9350247,Anglersruh,Bernau,13.517538,52.721960,4602636,5844318
9230079,Anhaltstr.,Potsdam,13.099605,52.392072,4574959,5807097
9070405,Ankogelweg,Berlin,13.398334,52.419525,4595235,5810503
9150500,Anna-Ebermann-Str.,Berlin,13.512120,52.554975,4602660,5825730
9193504,Anna-Seghers-Str.,Berlin,13.543863,52.435544,4605097,5812487
9220015,Annastr.,Stahnsdorf,13.231430,52.384004,4583948,5806344
9195506,Anne-Frank-Str.,Berlin,13.534417,52.409154,4604517,5809537
9038151,Annenweg,Berlin,13.173755,52.481455,4579845,5817122
9184505,Annweilerweg,Berlin,13.667316,52.414957,4613545,5810383
9140011,Antonplatz,Berlin,13.450855,52.548283,4598520,5824900
9160510,Anton-Saefkow-Platz,Berlin,13.468877,52.528181,4599788,5822688
9009156,Antwerpener Str.,Berlin,13.348701,52.548683,4591590,5824810
9230220,Apfelweg,Potsdam,13.039465,52.421492,4570818,5810310
9066301,Appenzeller Str.,Berlin,13.298506,52.421913,4588439,5810642
9210349,Arcostr.,Falkensee,13.083706,52.558911,4573598,5825645
9160515,Arendsweg,Berlin,13.505564,52.534882,4602262,5823485
9087154,Aristide-Briand-Brücke,Berlin,13.306382,52.554388,4588708,5825392
9133014,Arkenberge,Berlin,13.400543,52.639570,4594910,5834990
9171504,Arnfriedstr.,Berlin,13.560178,52.484411,4606089,5817948
9083103,Arnikaweg,Berlin,13.477677,52.429892,4600609,5811764
9051353,Arnimallee,Berlin,13.299357,52.457844,4588425,5814641
9152509,Arnimstr.,Berlin,13.514811,52.558617,4602834,5826139
9130510,Arnold-Zweig-Str.,Berlin,13.421840,52.562835,4596520,5826480
9134513,Arnouxstr.,Berlin,13.424640,52.607333,4596612,5831435
9110025,Arnswalder Platz,Berlin,13.437388,52.534095,4597638,5823303
9085101,Aroser Allee/Gotthardstr.,Berlin,13.351240,52.567500,4591723,5826907
9210617,Artilleriepark,Dallgow-Döberitz,13.061201,52.533736,4572113,5822821
9070457,Asbestweg,Berlin,13.415179,52.421328,4596377,5810726
9083205,Ascherslebener Weg,Berlin,13.479809,52.410579,4600798,5809618
9027263,Ashdodstr.,Berlin,13.220608,52.560049,4582880,5825920
9029155,Askanierring,Berlin,13.193387,52.545947,4581060,5824320
9066151,Asternplatz,Berlin,13.303920,52.449444,4588752,5813712
9210353,Asternplatz,Falkensee,13.082704,52.568545,4573514,5826716
9220119,Asternstr.,Teltow,13.264230,52.388205,4586173,5806850
9068341,Attilaplatz,Berlin,13.375858,52.455846,4593629,5814515
9160530,Atzpodienstr./U Magdalenenstr.,Berlin,13.492512,52.512058,4601429,5820927
9134012,Aubertstr.,Berlin,13.415639,52.608384,4596000,5831540
9230063,Auf dem Kiewitt,Potsdam,13.038572,52.394745,4570800,5807333
9230247,Auf dem Kiewitt/Fähre,Potsdam,13.039223,52.389320,4570853,5806730
9074264,Augsburger Str.,Berlin,13.418505,52.383910,4596685,5806567
9350248,August-Bebel-Str.,Bernau,13.590733,52.681367,4607681,5839908
9086106,Auguste-Viktoria-A./Humboldtstr.,Berlin,13.329850,52.568847,4590270,5827030
9086156,Auguste-Viktoria-Allee/Quäkerstr.,Berlin,13.308515,52.572060,4588817,5827361
9060154,Auguste-Viktoria-Klinikum,Berlin,13.344687,52.463206,4591495,5815294
9083204,August-Froehlich-Str.,Berlin,13.514047,52.424165,4603096,5811178
9175518,Aurorafalterweg,Berlin,13.561380,52.501310,4606130,5819830
9210633,Ausbau,Dallgow-Döberitz,13.110227,52.520138,4575463,5821358
9038256,Außenweg,Berlin,13.135535,52.485180,4577242,5817495
9310555,Autobahn,Erkner,13.779792,52.423383,4621174,5811503
9210834,B.-Lichtenberg-Str.,Teltow,13.276443,52.400108,4586981,5808189
9051254,Bachstelzenweg,Berlin,13.284006,52.458632,4587380,5814710
9003105,Bachstr.,Berlin,13.339573,52.518598,4591033,5821451
9350249,Bäckerei,Bernau,13.570649,52.674301,4606340,5839092
9068153,Badener Ring,Berlin,13.377443,52.482106,4593681,5817439
9052156,Badeweg,Berlin,13.186467,52.431997,4580799,5811633
9220401,Badstr.,Teltow,13.264049,52.403944,4586130,5808601
9210007,Bahnhof,Dallgow-Döberitz,13.059633,52.543285,4571991,5823882
9210010,Bahnhof,Falkensee,13.089365,52.559982,4573980,5825770
9220001,Bahnhof,Teltow,13.299594,52.388450,4588580,5806920
9220012,Bahnhof Marquardt,Potsdam,12.971669,52.458826,4566150,5814400
9350860,Bahnhofs-Passage,Bernau,13.597436,52.677421,4608144,5839479
9064104,Bahnhofstr.,Berlin,13.318081,52.432086,4589750,5811798
9220017,Bahnhofstr.,Stahnsdorf,13.193497,52.384699,4581364,5806378
9180008,Bahnhofstr./Lindenstr.,Berlin,13.572409,52.450914,4607001,5814239
9180009,Bahnhofstr./Seelenbinderstr.,Berlin,13.576879,52.455393,4607294,5814744
9350143,Bahnstr.,Ahrensfelde,13.573496,52.580688,4606760,5828680
9066408,Bäkestr.,Berlin,13.313328,52.435392,4589420,5812160
9161513,Balatonstr.,Berlin,13.507705,52.498465,4602492,5819436
9074155,Baldersheimer Weg,Berlin,13.419189,52.412095,4596670,5809704
9143511,Ballonplatz,Berlin,13.484070,52.622052,4600604,5833154
9037251,Baluschekweg,Berlin,13.166358,52.523983,4579266,5821846
9069254,Bambachstr.,Berlin,13.426729,52.465794,4597065,5815689
9055108,Bamberger Str.,Berlin,13.336593,52.494717,4590880,5818790
9210359,Bandelowstr.,Falkensee,13.080112,52.568083,4573339,5826662
9055151,Barbarossastr.,Berlin,13.345164,52.491861,4591468,5818483
9180538,Bärenlauchstr.,Berlin,13.539061,52.450913,4604734,5814190
9210104,Barkhausenstr.,Falkensee,13.088831,52.555664,4573951,5825289
9074204,Barnetstr./Steinstr.,Berlin,13.398653,52.395704,4595308,5807853
9350821,Barnim-Gymnasium,Bernau,13.543530,52.706059,4604430,5842586
9170011,Barnimplatz,Berlin,13.573698,52.567806,4606805,5827247
9151010,Barther Str.,Berlin,13.498475,52.563435,4601715,5826652
9066451,Baseler Str.,Berlin,13.295398,52.437756,4588196,5812401
9220302,Bassewitz,Potsdam,13.046153,52.449374,4571228,5813419
9068106,Bäumerplan,Berlin,13.375575,52.476035,4593567,5816761
9191513,Baumschulenstr./Fähre,Berlin,13.494787,52.471882,4601676,5816460
9194513,Baumschulenstr./Königsheideweg,Berlin,13.475436,52.456101,4600397,5814677
9191003,Baumschulenstr./Neue Krugallee,Berlin,13.491323,52.469095,4601447,5816145
9230196,Baumschulenweg,Potsdam,12.990345,52.404703,4567502,5808395
9175541,Bausdorfstr./Landrestr.,Berlin,13.601023,52.512571,4608794,5821142
9073254,Baußnernweg,Berlin,13.356449,52.405453,4592415,5808883
9068156,Bayernring,Berlin,13.381240,52.482565,4593938,5817495
9005156,Bayreuther Str.,Berlin,13.343958,52.504430,4591360,5819880
9230217,Bayrisches Haus,Potsdam,12.994107,52.368804,4567813,5804404
9190006,Beermannstr.,Berlin,13.457072,52.491191,4599070,5818556
9027364,Beerwinkel,Berlin,13.162054,52.551786,4578924,5824935
9049301,Beeskowdamm,Berlin,13.267298,52.409652,4586340,5809240
9220118,Beethovenstr.,Teltow,13.284054,52.393527,4587512,5807466
9210831,Beethovenstr./Kita,Teltow,13.282239,52.387687,4587400,5806814
9210830,Beethovenstr./Post,Teltow,13.281748,52.387477,4587367,5806790
9140506,Behaimstr.,Berlin,13.446280,52.549948,4598206,5825079
9100543,Behrenstr./Wilhelmstr.,Berlin,13.381830,52.514508,4593910,5821050
9049103,Behring-Krankenhaus,Berlin,13.251681,52.423838,4585250,5810800
9082293,Beifußweg,Berlin,13.473825,52.438263,4600328,5812690
9171515,Beilsteiner Str.,Berlin,13.530116,52.525499,4603950,5822476
9091156,Bekassinenweg,Berlin,13.232892,52.605234,4583627,5830962
9180532,Bellevuepark,Berlin,13.584663,52.451748,4607832,5814350
9180013,Bellevuestr.,Berlin,13.594022,52.453042,4608465,5814508
9073181,Belßstr./Marienfelder Allee,Berlin,13.372549,52.425157,4593469,5811096
9170502,Belziger Ring,Berlin,13.579056,52.563385,4607179,5826763
9092255,Benediktinerstr.,Berlin,13.272945,52.630855,4586290,5833860
9039163,Benfeyweg,Berlin,13.123904,52.457422,4576500,5814394
9150503,Bennostr.,Berlin,13.517080,52.552153,4603003,5825423
9171526,Bentschener Weg,Berlin,13.545245,52.516162,4604999,5821459
9191510,Bergaustr.,Berlin,13.480548,52.472547,4600707,5816514
9069204,Bergholzstr.,Berlin,13.417039,52.460069,4596419,5815039
9017151,Bergmannstr.,Berlin,13.386511,52.490071,4594280,5818337
9132525,Bergrutenpfad,Berlin,13.387061,52.596788,4594089,5830212
9093103,Bergstr.,Berlin,13.297158,52.625523,4587940,5833296
9310556,Bergstr.,Erkner,13.751670,52.410825,4619295,5810059
9220025,Bergstr.,Stahnsdorf,13.203367,52.382019,4582041,5806091
9046301,Berkaer Str./Breite Str.,Berlin,13.290644,52.475330,4587798,5816576
9140006,Berliner Allee/Indira-Gandhi-Str.,Berlin,13.465513,52.551922,4599506,5825325
9140013,Berliner Allee/Rennbahnstr.,Berlin,13.465391,52.557549,4599485,5825951
9019158,Berliner Großmarkt,Berlin,13.327005,52.536651,4590143,5823444
9100045,Berliner Rathaus,Berlin,13.408876,52.517245,4595740,5821390
9133501,Berliner Str.,Berlin,13.394280,52.619153,4594530,5832710
9350861,Berliner Str.,Bernau,13.589695,52.678029,4607619,5839535
9310399,Berliner Str.,Erkner,13.745493,52.427463,4618830,5811900
9141502,Berliner Str./Wiesenstr.,Berlin,13.434844,52.562265,4597403,5826434
9068203,Berlinickeplatz,Berlin,13.378098,52.466326,4593759,5815684
9046353,Bernadottestr.,Berlin,13.289331,52.467669,4587724,5815722
9066355,Berner Str.,Berlin,13.292810,52.432724,4588030,5811838
9160509,Bernhard-Bästlein-Str.,Berlin,13.483284,52.526725,4600769,5822546
9096251,Bernshausener Ring,Berlin,13.331470,52.602800,4590310,5830810
9120516,Bersarinplatz,Berlin,13.453016,52.519101,4598732,5821656
9058171,Bessemerstr.,Berlin,13.366504,52.459729,4592985,5814935
9032481,Betckestr.,Berlin,13.197794,52.521009,4581405,5821550
9014107,Bethaniendamm,Berlin,13.428439,52.507214,4597090,5820300
9180521,Betonwerk,Berlin,13.572210,52.429230,4607040,5811826
9080181,Betriebshof Britz,Berlin,13.436672,52.452561,4597770,5814230
9150518,Betriebshof Indira-Gandhi-Str.,Berlin,13.468636,52.544352,4599735,5824487
9180514,Betriebshof Köpenick,Berlin,13.581879,52.439329,4607673,5812964
9160522,Betriebshof Lichtenberg,Berlin,13.499382,52.519988,4601877,5821819
9170010,Betriebshof Marzahn,Berlin,13.583714,52.549006,4607530,5825170
9181005,Betriebshof Schöneweide,Berlin,13.508836,52.463525,4602650,5815550
9230405,Betriebshof ViP,Potsdam,13.114261,52.375542,4575985,5805273
9140004,Betriebshof Weißensee,Berlin,13.468983,52.556939,4599730,5825888
9143502,Beuthener Str.,Berlin,13.476182,52.605308,4600108,5831280
9220365,Bhf Golm/Universität,Potsdam,12.972765,52.409127,4566299,5808871
9032253,Biberburg,Berlin,13.180046,52.498144,4580242,5818986
9171525,Biesdorfer Promenade,Berlin,13.555633,52.518722,4605698,5821759
9083250,Bildhauerweg,Berlin,13.490566,52.419718,4601509,5810650
9161519,Bildungs- und Verwaltungszentrum,Berlin,13.526534,52.510168,4603743,5820765
9350941,Bildungseinrichtung,Bernau,13.625269,52.696248,4609979,5841616
9066251,Billy-Wilder-Promenade,Berlin,13.287081,52.417796,4587670,5810170
9045160,Binger Str.,Berlin,13.309572,52.472371,4589090,5816270
9130517,Binzstr.,Berlin,13.427139,52.564335,4596876,5826654
9044205,Birger-Forell-Platz,Berlin,13.320363,52.481805,4589804,5817333
9063202,Birkbuschstr./Klingsorstr.,Berlin,13.326353,52.447523,4590281,5813526
9074291,Birkenhaag,Berlin,13.416910,52.377691,4596590,5805873
9230056,Birkenstr./Alleestr.,Potsdam,13.061473,52.409352,4572335,5808981
9002254,Birkenstr./Rathenower Str.,Berlin,13.352907,52.529654,4591915,5822698
9220333,Birkenweg,Potsdam,13.101782,52.468775,4574977,5815634
9082294,Birkhuhnweg,Berlin,13.471732,52.436357,4600190,5812475
9230034,Bisamkiez,Potsdam,13.101298,52.373318,4575106,5805012
9048152,Bismarckplatz,Berlin,13.284947,52.491937,4587378,5818417
9063104,Bismarckstr./Bergstr.,Berlin,13.339175,52.458550,4591130,5814769
9022106,Bismarckstr./Kaiser-Friedrich-Str.,Berlin,13.301597,52.511284,4588470,5820590
9024208,Bismarckstr./Leibnizstr.,Berlin,13.314776,52.512127,4589363,5820700
9051358,Bitscher Str.,Berlin,13.277383,52.450426,4586946,5813789
